date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snowfall_height,freezing_level_height,sunshine_duration,weather_code,wind_speed_10m,wind_speed_80m,wind_direction_10m,wind_direction_80m,wind_gusts_10m,visibility,cape,lightning_potential,is_day,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,global_tilted_irradiance,terrestrial_radiation,shortwave_radiation_instant,direct_radiation_instant,diffuse_radiation_instant,direct_normal_irradiance_instant,global_tilted_irradiance_instant,terrestrial_radiation_instant
2023-11-20 16:00:00+00:00,19.65,75.0,15.095947,20.791317,0.0,0.0,0.0,,4210.0,0.0,2.0,3.8773184,5.495161,111.801476,148.39255,6.4799995,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-20 16:15:00+00:00,19.45,75.0,14.9028225,20.5352,0.0,0.0,0.0,,4210.0,0.0,2.0,3.7585104,5.3999996,106.699326,143.13002,6.4799995,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-20 16:30:00+00:00,19.3,75.0,14.757971,20.28016,0.0,0.0,0.0,,4210.0,0.0,2.0,4.1046314,5.6233797,105.25517,140.19447,6.8399997,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-20 16:45:00+00:00,19.15,76.0,14.818551,20.164661,0.0,0.0,0.0,,4200.0,0.0,2.0,4.0249224,5.6002855,100.30479,135.0001,6.8399997,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-20 17:00:00+00:00,19.0,76.0,14.673467,19.967352,0.0,0.0,0.0,,4200.0,0.0,2.0,3.9763298,5.1165614,95.19434,129.28938,6.8399997,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-20 17:15:00+00:00,18.8,77.0,14.682546,19.77323,0.0,0.0,0.0,,4190.0,0.0,2.0,3.96,4.39436,90.0,124.992096,6.8399997,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-20 17:30:00+00:00,18.65,78.0,14.737235,19.641413,0.0,0.0,0.0,,4180.0,0.0,2.0,3.9763298,3.5455887,84.805664,113.962494,6.8399997,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-20 17:45:00+00:00,18.5,79.0,14.789231,19.56329,0.0,0.0,0.0,,4160.0,0.0,2.0,3.6179552,2.9024127,84.2895,97.12492,6.8399997,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-20 18:00:00+00:00,18.35,80.0,14.838591,19.424187,0.0,0.0,0.0,,4150.0,0.0,2.0,3.671294,2.5455842,78.6901,81.86999,6.8399997,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-20 18:15:00+00:00,18.2,80.0,14.692593,19.21938,0.0,0.0,0.0,,4150.0,0.0,2.0,3.671294,2.6208394,78.6901,74.054535,6.8399997,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-20 18:30:00+00:00,18.1,81.0,14.787894,19.142473,0.0,0.0,0.0,,4140.0,0.0,2.0,3.7585104,2.7416782,73.300674,66.801384,6.8399997,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-20 18:45:00+00:00,18.0,81.0,14.6904125,19.005934,0.0,0.0,0.0,,4140.0,0.0,2.0,3.7585104,2.9024127,73.300674,60.255207,6.4799995,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-20 19:00:00+00:00,17.9,81.0,14.59293,18.86959,0.0,0.0,0.0,,4130.0,0.0,2.0,3.7585104,3.096837,73.300674,54.46224,6.4799995,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-20 19:15:00+00:00,17.75,81.0,14.44671,18.665453,0.0,0.0,0.0,,4130.0,0.0,2.0,3.7585104,3.319036,73.300674,49.398785,6.4799995,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-20 19:30:00+00:00,17.65,81.0,14.349225,18.579668,0.0,0.0,0.0,,4130.0,0.0,1.0,3.4152596,3.6,71.564964,36.86999,6.4799995,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-20 19:45:00+00:00,17.55,81.0,14.25174,18.493517,0.0,0.0,0.0,,4120.0,0.0,1.0,3.0758414,3.7064266,69.44387,29.054508,6.4799995,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-20 20:00:00+00:00,17.45,81.0,14.154257,18.358068,0.0,0.0,0.0,,4120.0,0.0,1.0,3.0758414,4.0249224,69.44387,26.564985,6.4799995,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-20 20:15:00+00:00,17.35,81.0,14.056771,18.22281,0.0,0.0,0.0,,4120.0,0.0,1.0,3.0758414,4.3498964,69.44387,24.443953,6.4799995,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-20 20:30:00+00:00,17.25,81.0,13.959286,18.038252,0.0,0.0,0.0,,4110.0,0.0,0.0,3.4152596,4.510787,71.564964,28.610369,6.4799995,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-20 20:45:00+00:00,17.15,81.0,13.8617935,17.853325,0.0,0.0,0.0,,4110.0,0.0,0.0,3.7585104,4.510787,73.300674,28.610369,6.12,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-20 21:00:00+00:00,17.05,81.0,13.764305,17.718649,0.0,0.0,0.0,,4100.0,0.0,0.0,3.7585104,4.6938257,73.300674,32.471172,6.12,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-20 21:15:00+00:00,16.9,81.0,13.618071,17.516994,0.0,0.0,0.0,,4090.0,0.0,0.0,3.7585104,4.8965297,73.300674,36.027473,6.12,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-20 21:30:00+00:00,16.8,82.0,13.709267,17.449224,0.0,0.0,0.0,,4080.0,0.0,1.0,3.7585104,5.3999996,73.300674,36.86998,6.4799995,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-20 21:45:00+00:00,16.7,82.0,13.611633,17.314798,0.0,0.0,0.0,,4070.0,0.0,1.0,3.7585104,5.3999996,73.300674,36.86998,6.4799995,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-20 22:00:00+00:00,16.65,82.0,13.562813,17.247654,0.0,0.0,0.0,,4060.0,0.0,1.0,3.7585104,5.904439,73.300674,37.568665,6.4799995,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-20 22:15:00+00:00,16.55,82.0,13.465176,17.11351,0.0,0.0,0.0,,4060.0,0.0,1.0,3.7585104,6.4096174,73.300674,38.157276,6.4799995,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-20 22:30:00+00:00,16.4,82.0,13.318718,16.912651,0.0,0.0,0.0,,4070.0,0.0,0.0,3.7585104,6.638072,73.300674,40.601215,6.4799995,24140.0,0.0,,1.0,5.0,2.0,3.0,36.407063,5.000002,15.603934,16.368265,6.547306,9.820959,75.12186,3.3817167,51.468132
2023-11-20 22:45:00+00:00,16.4,82.0,13.318718,16.912651,0.0,0.0,0.0,,4070.0,196.68187,0.0,3.7585104,6.9153743,73.300674,38.65983,6.4799995,24140.0,0.0,,1.0,30.0,11.0,19.0,133.38834,30.000006,90.18968,42.738033,15.670612,27.067421,169.8516,33.56325,128.74936
2023-11-20 23:00:00+00:00,16.6,81.0,13.325596,17.114965,0.0,0.0,0.0,,4070.0,900.0,0.0,3.7585104,7.2,73.300674,36.86999,6.4799995,24140.0,0.0,,1.0,66.0,31.0,35.0,259.61826,66.0,166.8234,80.92133,38.008503,42.912827,259.61905,80.92133,204.68216
2023-11-20 23:15:00+00:00,17.1,79.0,13.428574,17.681604,0.0,0.0,0.0,,4100.0,900.0,0.0,3.5455887,7.5942082,66.037506,31.429514,6.4799995,24140.0,0.0,,1.0,112.0,62.0,50.0,358.4477,112.000015,241.94739,129.07979,71.45489,57.624905,358.44818,129.0798,278.9436
2023-11-20 23:30:00+00:00,17.8,77.0,13.713692,18.503242,0.0,0.0,0.0,,4140.0,900.0,0.0,3.396233,7.8954163,57.99466,24.227736,6.4799995,24140.0,0.0,,1.0,167.0,102.0,65.0,452.89575,167.0,315.2377,186.01814,113.615875,72.402275,452.89575,186.01814,351.21408
2023-11-20 23:45:00+00:00,18.65,75.0,14.130256,19.513372,0.0,0.0,0.0,,4170.0,900.0,0.0,3.319036,8.557102,49.398785,14.620926,6.4799995,24140.0,0.0,,1.0,221.0,143.0,78.0,518.2385,221.00002,386.3845,240.86761,155.85551,85.0121,518.2386,240.86763,421.18478
2023-11-21 00:00:00+00:00,19.5,72.0,14.318356,20.420256,0.0,0.0,0.0,,4200.0,900.0,0.0,3.396233,8.759178,32.005356,9.462248,6.4799995,24140.0,0.0,,1.0,273.0,185.0,88.0,569.4099,273.0,455.07803,293.04938,198.58656,94.4628,569.4099,293.04938,488.5563
2023-11-21 00:15:00+00:00,20.3,69.0,14.426735,21.206823,0.0,0.0,0.0,,4210.0,900.0,0.0,3.7585104,8.669949,16.699326,4.763556,8.28,24140.0,0.0,,1.0,321.0,227.0,94.0,610.37836,320.99994,521.0297,340.6905,240.92442,99.76606,610.3784,340.6904,553.04065
2023-11-21 00:30:00+00:00,21.2,66.0,14.596323,22.026703,0.0,0.0,0.0,,4220.0,900.0,0.0,4.73506,8.287822,8.746089,2.4894993,9.72,24140.0,0.0,,1.0,368.0,269.0,99.0,645.4857,368.00003,583.9538,387.1328,282.98566,104.14714,645.48566,387.13284,614.3604
2023-11-21 00:45:00+00:00,22.05,63.0,14.680947,22.75826,0.0,0.0,0.0,,4220.0,900.0,0.0,5.7599998,7.92,360.0,360.0,11.159999,24140.0,0.0,,1.0,415.0,311.0,104.0,677.22656,414.99997,643.5824,433.46063,324.83435,108.626274,677.22656,433.4606,672.2533
2023-11-21 01:00:00+00:00,22.85,60.0,14.678292,23.445911,0.0,0.0,0.0,,4230.0,900.0,0.0,6.519877,7.5942073,353.6599,354.55975,12.959999,24140.0,0.0,,1.0,461.0,352.0,109.0,705.16235,461.0,699.6588,478.64053,365.46957,113.170975,705.1624,478.64053,726.4725
2023-11-21 01:15:00+00:00,23.45,58.0,14.7150545,23.990692,0.0,0.0,0.0,,4230.0,900.0,0.0,6.9899354,7.69592,348.11136,349.21573,13.32,24140.0,0.0,,1.0,505.0,391.0,114.0,728.9085,504.99997,751.94275,521.6564,403.89633,117.760056,728.90845,521.6564,776.7852
2023-11-21 01:30:00+00:00,24.0,57.0,14.959018,24.620203,0.0,0.0,0.0,,4240.0,900.0,0.0,7.072878,7.8625183,345.25638,344.05453,14.04,24140.0,0.0,,1.0,546.0,428.0,118.0,749.83466,546.0,800.2137,561.5063,440.15512,121.35118,749.8347,561.5063,822.97644
2023-11-21 01:45:00+00:00,24.5,56.0,15.149968,25.367764,0.0,0.0,0.0,,4240.0,900.0,0.0,7.289444,7.968939,339.77505,341.56494,14.4,24140.0,0.0,,1.0,584.0,463.0,121.0,768.9059,584.0,844.25946,598.21515,474.26987,123.94526,768.9059,598.21515,864.8479
2023-11-21 02:00:00+00:00,25.0,55.0,15.334482,26.17558,0.0,0.0,0.0,,4240.0,900.0,0.0,7.0911775,8.225035,336.0375,336.8014,15.119999,24140.0,0.0,,1.0,618.0,495.0,123.0,785.25604,618.0,883.89606,630.7855,505.2408,125.54469,785.25604,630.7855,902.22107
2023-11-21 02:15:00+00:00,25.45,53.0,15.174743,26.772577,0.0,0.0,0.0,,4240.0,900.0,0.0,6.9247384,7.729527,332.1028,332.24155,15.119999,24140.0,0.0,,1.0,648.0,524.0,124.0,799.61914,648.0,918.9521,659.24316,533.0917,126.15147,799.61914,659.24316,934.935
2023-11-21 02:30:00+00:00,25.95,51.0,15.037684,27.448177,0.0,0.0,0.0,,4250.0,900.0,0.0,6.489992,7.289445,326.3099,327.09476,15.119999,24140.0,0.0,,1.0,674.0,549.0,125.0,811.07404,674.0,949.27856,683.6097,556.82745,126.78221,811.0741,683.6097,962.85065
2023-11-21 02:45:00+00:00,26.35,49.0,14.78356,27.951866,0.0,0.0,0.0,,4250.0,900.0,0.0,6.1305785,6.9153743,319.7637,321.34018,15.119999,24140.0,0.0,,1.0,697.0,572.0,125.0,823.04425,697.0,974.7455,704.9127,578.49365,126.41907,823.04425,704.9127,985.8482
2023-11-21 03:00:00+00:00,26.75,47.0,14.50303,28.325542,0.0,0.0,0.0,,4250.0,900.0,0.0,6.3690495,6.8777895,312.70938,312.8789,15.119999,24140.0,0.0,,1.0,716.0,591.0,125.0,832.93787,716.0,995.2409,722.15027,596.07654,126.073715,832.9378,722.15027,1003.82904
2023-11-21 03:15:00+00:00,27.05,46.0,14.4431095,28.635277,0.0,0.0,0.0,,4250.0,900.0,0.0,6.696387,7.2,306.25394,306.86996,15.84,24140.0,0.0,,1.0,730.0,606.0,124.0,841.1,730.0,1010.681,734.3299,609.5944,124.73549,841.1,734.3299,1016.7162
2023-11-21 03:30:00+00:00,27.3,46.0,14.670307,28.905148,0.0,0.0,0.0,,4260.0,900.0,0.0,7.4128532,7.729527,299.0545,297.75842,16.199999,24140.0,10.0,,1.0,739.0,617.0,122.0,847.7852,739.0,1020.99817,741.47186,619.0638,122.40807,847.78516,741.47186,1024.4545
2023-11-21 03:45:00+00:00,27.55,46.0,14.897483,29.196106,0.0,0.0,0.0,,4260.0,900.0,0.0,7.8954163,8.225035,294.22772,293.1986,16.919998,24140.0,10.0,,1.0,745.0,624.0,121.0,853.1734,745.0,1026.1482,745.59546,624.4988,121.09672,853.1734,745.59546,1027.0114
2023-11-21 04:00:00+00:00,27.7,46.0,15.033784,29.220154,0.0,0.0,0.0,,4260.0,900.0,0.0,8.891344,9.227524,291.3707,290.55612,17.28,24140.0,10.0,,1.0,743.0,625.0,118.0,854.64954,743.0,1026.109,741.7127,623.9171,117.795555,854.6495,741.7127,1024.3754
2023-11-21 04:15:00+00:00,27.8,46.0,15.12464,29.158005,0.0,0.0,0.0,,4330.0,900.0,0.0,9.904906,10.24578,289.0936,288.43503,18.72,24140.0,10.0,,1.0,738.0,622.0,116.0,854.9823,738.0,1020.8802,734.84143,619.3379,115.50353,854.9823,734.84143,1016.55774
2023-11-21 04:30:00+00:00,27.8,46.0,15.12464,28.969456,0.0,0.0,0.0,,4410.0,900.0,0.0,10.703569,11.384199,289.6539,288.43503,20.16,24140.0,10.0,,1.0,728.0,614.0,114.0,852.75085,728.0,1010.4857,722.99866,609.78186,113.21682,852.75085,722.99866,1003.59235
2023-11-21 04:45:00+00:00,27.8,47.0,15.459692,28.846313,0.0,0.0,0.0,,4480.0,900.0,0.0,11.841756,12.641076,289.53674,289.9832,21.24,24140.0,10.0,,1.0,716.0,603.0,113.0,850.6214,716.0,994.9696,709.17316,597.25055,111.92258,850.62134,709.17316,985.53424
2023-11-21 05:00:00+00:00,27.75,47.0,15.41415,28.535225,0.0,0.0,0.0,,4550.0,900.0,0.0,12.768586,13.570615,291.5015,291.80148,22.68,24140.0,10.0,,1.0,699.0,588.0,111.0,847.0675,699.0,974.39746,690.3981,580.76404,109.63403,847.0675,690.3981,962.46106
2023-11-21 05:15:00+00:00,27.6,47.0,15.277502,28.068409,0.0,0.0,0.0,,4560.0,900.0,0.0,13.708391,14.658676,293.1986,294.67685,23.4,24140.0,10.0,,1.0,678.0,569.0,109.0,841.8618,678.0,948.8563,667.68005,560.3392,107.3409,841.8618,667.68005,934.4716
2023-11-21 05:30:00+00:00,27.45,47.0,15.140846,27.608856,0.0,0.0,0.0,,4580.0,900.0,0.0,14.48972,15.459054,296.56497,297.75842,23.759998,24140.0,10.0,,1.0,653.0,545.0,108.0,833.1502,653.0,918.45874,641.0313,535.0108,106.02049,833.1502,641.0313,901.68555
2023-11-21 05:45:00+00:00,27.2,47.0,14.913072,26.98538,0.0,0.0,0.0,,4590.0,900.0,0.0,15.315873,16.79314,299.57773,300.96368,24.48,24140.0,0.0,,1.0,623.0,516.0,107.0,820.304,623.0,883.3337,609.4905,504.81073,104.67974,820.3041,609.4905,864.24384
2023-11-21 06:00:00+00:00,27.05,47.0,14.776395,26.51992,0.0,0.0,0.0,,4600.0,900.0,0.0,15.876775,17.373497,302.96942,304.01938,24.84,24140.0,0.0,,1.0,589.0,484.0,105.0,805.77484,589.0,843.6299,574.06256,471.72543,102.33713,805.7749,574.06256,822.3056
2023-11-21 06:15:00+00:00,26.85,47.0,14.594158,26.04132,0.0,0.0,0.0,,4640.0,900.0,0.0,15.986593,18.0,305.83774,306.86996,25.56,24140.0,0.0,,1.0,552.0,448.0,104.0,787.13654,552.0,799.517,535.7447,434.80728,100.93741,787.13654,535.7447,776.0508
2023-11-21 06:30:00+00:00,26.7,47.0,14.457467,25.808546,0.0,0.0,0.0,,4670.0,900.0,0.0,16.135872,18.161278,308.65982,309.3693,26.28,24140.0,0.0,,1.0,510.0,408.0,102.0,763.1395,510.0,751.1877,492.62314,394.0985,98.52463,763.1395,492.62314,725.67816
2023-11-21 06:45:00+00:00,26.5,47.0,14.275203,25.553549,0.0,0.0,0.0,,4710.0,900.0,0.0,16.055355,18.59845,312.27362,312.64667,27.0,24140.0,0.0,,1.0,465.0,364.0,101.0,732.01587,465.00003,698.84436,446.6773,349.65707,97.02023,732.0158,446.67734,671.40247
2023-11-21 07:00:00+00:00,26.35,48.0,14.4639845,25.512768,0.0,0.0,0.0,,4740.0,900.0,0.0,15.782622,18.584509,315.0001,315.78473,27.72,24140.0,0.0,,1.0,417.0,318.0,99.0,695.5667,416.99994,642.7152,397.94916,303.47202,94.477135,695.5667,397.9491,613.45636
2023-11-21 07:15:00+00:00,26.1,49.0,14.554559,25.330887,0.0,0.0,0.0,,4770.0,900.0,0.0,15.546833,18.626305,317.8156,318.91833,27.72,24140.0,0.0,,1.0,367.0,271.0,96.0,653.6753,367.0,583.0372,347.44507,256.56027,90.88482,653.67535,347.44507,552.0881
2023-11-21 07:30:00+00:00,25.9,51.0,14.991653,25.324032,0.0,0.0,0.0,,4790.0,900.0,0.0,15.349684,18.440998,320.7106,321.34018,27.72,24140.0,0.0,,1.0,314.0,223.0,91.0,603.30176,314.0,520.0672,294.29233,209.00378,85.288536,603.3018,294.29233,487.5598
2023-11-21 07:45:00+00:00,25.65,52.0,15.063148,25.124393,0.0,0.0,0.0,,4820.0,900.0,0.0,15.192682,18.374111,323.67307,325.37576,27.72,24140.0,0.0,,1.0,262.0,177.0,85.0,548.7772,262.0,454.07315,242.33357,163.7139,78.619675,548.7772,242.33357,420.14792
2023-11-21 08:00:00+00:00,25.4,54.0,15.419664,25.0727,0.0,0.0,0.0,,4840.0,900.0,0.0,14.77755,18.278645,325.92276,327.87503,27.72,24140.0,0.0,,1.0,211.0,132.0,79.0,482.65585,211.00003,385.34027,191.62189,119.8772,71.74468,482.65585,191.6219,350.1411
2023-11-21 08:15:00+00:00,25.15,55.0,15.473855,24.901096,0.0,0.0,0.0,,4850.0,900.0,0.0,14.386494,18.218275,328.2986,330.39563,27.359999,24140.0,0.0,,1.0,161.0,91.0,70.0,408.624,161.00003,314.16107,142.26353,80.40982,61.85371,408.624,142.26357,277.8388
2023-11-21 08:30:00+00:00,24.9,56.0,15.522471,24.697449,0.0,0.0,0.0,,4860.0,900.0,0.0,14.20062,18.359999,329.53452,331.9276,26.64,24140.0,0.0,,1.0,112.0,57.0,55.0,334.53613,112.000015,240.8411,94.51287,48.1003,46.41257,334.53613,94.512886,203.55084
2023-11-21 08:45:00+00:00,24.6,58.0,15.79075,24.601124,0.0,0.0,0.0,,4860.0,900.0,0.0,13.53236,18.514643,331.38962,333.43503,26.28,24140.0,0.0,,1.0,66.0,31.0,35.0,265.47098,65.99999,165.69348,50.63982,23.785372,26.85445,265.47098,50.639816,127.59469
2023-11-21 09:00:00+00:00,24.35,59.0,15.824072,24.43572,0.0,0.0,0.0,,4870.0,175.02856,0.0,13.0447235,18.681883,332.02063,334.9164,25.56,24140.0,0.0,,1.0,26.0,11.0,15.0,135.58615,26.000008,89.03904,14.428686,6.104444,8.324242,70.04059,11.043086,50.29563
2023-11-21 09:15:00+00:00,24.0,61.0,16.01725,24.234327,0.0,0.0,0.0,,4870.0,0.0,0.0,12.55879,19.008547,332.7005,335.37646,24.48,24140.0,0.0,,0.0,3.0,1.0,2.0,18.661457,3.0,15.008273,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 09:30:00+00:00,23.65,63.0,16.192978,24.048445,0.0,0.0,0.0,,4870.0,0.0,0.0,11.923557,19.161337,331.11353,334.39786,23.759998,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 09:45:00+00:00,23.3,65.0,16.352236,23.855011,0.0,0.0,0.0,,4860.0,0.0,0.0,11.298495,19.486609,329.3494,334.85526,22.68,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 10:00:00+00:00,22.95,67.0,16.495924,23.681633,0.0,0.0,0.0,,4860.0,0.0,0.0,10.495713,19.486609,329.03632,334.85526,21.599998,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 10:15:00+00:00,22.6,70.0,16.851545,23.552574,0.0,0.0,0.0,,4860.0,0.0,0.0,10.00256,19.191748,329.74365,336.8014,20.519999,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 10:30:00+00:00,22.25,73.0,17.17819,23.367844,0.0,0.0,0.0,,4850.0,0.0,0.0,9.826088,19.255793,331.55716,339.1931,19.44,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 10:45:00+00:00,21.95,76.0,17.526327,23.313793,0.0,0.0,0.0,,4850.0,0.0,0.0,9.178235,18.899143,334.44006,342.25522,18.0,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 11:00:00+00:00,21.7,78.0,17.696196,23.208624,0.0,0.0,0.0,,4840.0,0.0,0.0,8.699793,18.345877,335.55606,344.05453,16.919998,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 11:15:00+00:00,21.5,80.0,17.904032,23.190266,0.0,0.0,0.0,,4850.0,0.0,0.0,8.089993,17.462782,339.14545,345.67725,16.199999,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 11:30:00+00:00,21.35,81.0,17.955475,23.197195,0.0,0.0,0.0,,4850.0,0.0,0.0,7.172949,16.167967,342.47433,348.4399,15.4800005,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 11:45:00+00:00,21.25,82.0,18.05315,23.257017,0.0,0.0,0.0,,4860.0,0.0,0.0,6.379216,14.973576,343.61038,350.31128,14.759999,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 12:00:00+00:00,21.15,83.0,18.14845,23.327456,0.0,0.0,0.0,,4860.0,0.0,0.0,5.506941,13.797912,348.6901,352.50424,14.04,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 12:15:00+00:00,20.95,84.0,18.143555,23.237951,0.0,0.0,0.0,,4860.0,0.0,0.0,4.73506,12.6462,351.2539,355.10098,12.599999,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 12:30:00+00:00,20.8,85.0,18.185116,23.165293,0.0,0.0,0.0,,4860.0,0.0,0.0,4.3349743,11.542478,355.23645,356.42374,11.5199995,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 12:45:00+00:00,20.6,86.0,18.175234,23.065512,0.0,0.0,0.0,,4850.0,0.0,0.0,3.6179552,10.805999,354.2895,358.09088,10.08,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 13:00:00+00:00,20.45,87.0,18.212055,22.9875,0.0,0.0,0.0,,4850.0,0.0,0.0,3.2399998,9.72,360.0,360.0,8.64,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 13:15:00+00:00,20.25,88.0,18.19739,22.830193,0.0,0.0,0.0,,4850.0,0.0,0.0,2.9024127,9.007196,7.12493,2.2905633,7.92,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 13:30:00+00:00,20.1,89.0,18.22966,22.747044,0.0,0.0,0.0,,4850.0,0.0,0.0,2.5455842,7.9526596,8.130019,5.19435,6.8399997,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 13:45:00+00:00,20.0,89.0,18.131079,22.654154,0.0,0.0,0.0,,4840.0,0.0,0.0,2.1897945,7.2359104,9.462248,5.7105074,6.12,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21 14:00:00+00:00,19.85,90.0,18.161041,22.554487,0.0,0.0,0.0,,4840.0,0.0,0.0,1.9386592,6.5693827,21.801476,9.462261,5.04,24140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
